CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
45770,Female,54,85,45
45771,Male,31,93,64
45772,Female,48,54,58
45773,Female,41,105,92
45774,Female,56,46,36
45775,Female,44,53,5
45776,Female,25,93,18
45777,Female,38,40,18
45778,Male,58,69,88
45779,Female,45,93,8
45780,Female,45,98,91
45781,Female,54,129,67
45782,Male,55,45,42
45783,Male,42,54,95
45784,Male,48,66,10
45785,Female,51,44,99
45786,Male,28,106,88
45787,Female,51,93,40
45788,Male,36,66,80
45789,Male,41,54,83
45790,Female,56,114,18
45791,Male,55,68,1
45792,Female,58,111,79
45793,Female,50,120,30
45794,Female,58,101,9
45795,Male,59,66,90
45796,Female,36,43,49
45797,Male,55,98,69
45798,Male,46,97,51
45799,Female,57,82,15
45800,Male,49,121,68
45801,Female,28,42,25
45802,Male,56,101,78
45803,Male,59,46,9
45804,Female,26,119,6
45805,Male,50,130,88
45806,Female,59,92,34
45807,Male,52,93,21
45808,Female,45,107,3
45809,Male,37,123,28
45810,Male,44,120,24
45811,Male,59,88,36
45812,Male,52,42,48
45813,Male,33,128,52
45814,Male,28,130,79
45815,Female,45,120,100
45816,Female,42,91,26
45817,Female,44,108,20
45818,Male,30,111,82
45819,Male,41,91,81
45820,Male,60,59,33
45821,Male,31,59,86
45822,Female,26,65,76
45823,Female,34,41,37
45824,Male,22,45,51
45825,Female,44,73,55
45826,Male,33,105,1
45827,Female,24,125,15
45828,Female,31,90,77
45829,Male,50,112,4
45830,Female,26,125,66
45831,Female,34,82,50
45832,Male,34,127,12
45833,Female,49,82,54
45834,Male,36,69,48
45835,Male,34,79,91
45836,Female,29,98,42
45837,Female,45,124,88
45838,Female,30,129,98
45839,Female,53,72,27
45840,Female,37,83,62
45841,Female,50,125,35
45842,Male,53,104,84
45843,Male,46,100,49
45844,Female,60,107,76
45845,Male,59,122,73
45846,Female,26,88,73
45847,Female,44,121,33
45848,Female,28,111,67
45849,Male,49,127,12
45850,Female,25,127,43
45851,Male,27,44,86
45852,Male,29,50,20
45853,Male,41,118,66
45854,Female,29,70,4
45855,Male,54,126,33
45856,Male,25,105,57
45857,Male,26,106,10
45858,Female,48,114,91
45859,Male,33,85,48
45860,Male,60,69,33
45861,Male,36,53,71
45862,Female,51,100,77
45863,Female,50,61,73
45864,Male,32,55,96
45865,Female,25,77,23
45866,Male,26,97,71
45867,Female,34,60,71
45868,Female,46,76,20
45869,Male,24,116,90
45870,Male,41,59,33
45871,Female,24,45,72
45872,Male,43,88,36
45873,Male,28,122,93
45874,Female,34,110,68
45875,Female,35,99,26
45876,Male,30,111,27
45877,Female,43,87,54
45878,Male,44,46,86
45879,Male,49,106,78
45880,Male,34,96,78
45881,Female,26,55,47
45882,Male,33,53,5
45883,Male,34,47,76
45884,Male,35,127,68
45885,Female,34,74,35
45886,Male,57,65,99
45887,Female,38,116,26
45888,Male,58,83,96
45889,Male,56,72,83
45890,Female,34,91,45
45891,Female,57,95,72
45892,Female,56,95,15
45893,Male,34,49,35
45894,Male,44,73,99
45895,Male,30,110,71
45896,Female,41,99,13
45897,Male,38,127,7
45898,Female,36,54,34
45899,Male,30,70,36
45900,Female,36,54,82
45901,Female,50,92,67
45902,Female,25,115,58
45903,Male,40,119,75
45904,Female,53,86,83
45905,Male,32,117,56
45906,Female,37,44,90
45907,Female,48,90,14
45908,Female,41,65,28
45909,Male,49,66,89
45910,Female,52,83,97
45911,Male,42,119,38
45912,Male,33,98,56
45913,Female,53,71,91
45914,Male,25,83,20
45915,Male,55,52,27
45916,Male,29,68,33
45917,Male,38,124,25
45918,Male,27,43,29
45919,Male,60,73,99
45920,Female,39,74,69
45921,Male,51,66,29
45922,Male,50,63,27
45923,Male,52,113,77
45924,Female,36,115,46
45925,Male,42,51,72
45926,Female,43,43,68
45927,Male,27,103,23
45928,Female,34,96,63
45929,Male,54,90,15
45930,Female,53,59,61
45931,Female,24,70,35
45932,Female,38,93,69
45933,Female,22,69,64
45934,Male,38,83,100
45935,Female,24,51,70
45936,Female,39,128,54
45937,Male,39,122,96
45938,Male,50,76,36
45939,Male,35,98,100
45940,Male,39,51,5
45941,Female,39,58,84
45942,Female,39,41,38
45943,Female,55,127,9
45944,Female,24,117,70
45945,Female,30,110,14
45946,Male,35,93,4
45947,Female,38,106,69
45948,Male,37,46,85
45949,Male,36,79,71
45950,Female,35,116,48
45951,Female,28,75,25
45952,Male,54,110,49
45953,Female,44,126,90
45954,Male,44,118,4
45955,Male,57,82,61
45956,Male,59,68,78
45957,Female,53,85,65
45958,Female,33,40,97
45959,Female,57,126,11
45960,Male,54,51,23
45961,Male,54,83,15
45962,Female,30,70,39
45963,Male,40,122,89
45964,Male,39,113,69
45965,Male,37,42,74
45966,Male,32,56,80
45967,Male,54,123,25
45968,Female,56,61,63
45969,Male,53,63,10
45970,Male,31,70,89
45971,Male,33,128,39
45972,Male,26,99,35
45973,Male,44,102,59
45974,Male,47,116,47
45975,Female,35,93,49
45976,Female,28,77,5
45977,Male,27,119,82
45978,Female,58,119,72
45979,Female,44,85,45
45980,Female,33,53,86
45981,Male,35,71,79
45982,Female,55,79,10
45983,Male,35,83,44
45984,Male,54,52,89
45985,Male,35,54,31
45986,Female,43,91,80
45987,Male,45,74,65
45988,Male,54,130,27
45989,Female,29,125,7
45990,Female,31,47,57
45991,Female,44,60,34
45992,Female,43,65,76
45993,Male,42,113,35
45994,Female,38,118,12
45995,Male,52,68,67
45996,Female,29,76,1
45997,Female,45,64,87
45998,Male,46,113,92
45999,Male,54,79,75
46000,Male,31,55,31
46001,Male,52,56,13
46002,Female,39,50,26
46003,Male,41,58,18
46004,Male,41,66,56
46005,Female,43,94,28
46006,Male,29,48,71
46007,Male,50,117,95
46008,Female,48,87,36
46009,Male,43,99,54
46010,Male,30,48,80
46011,Male,25,100,29
46012,Male,44,93,84
46013,Male,33,100,87
46014,Female,30,57,99
46015,Male,28,112,17
46016,Male,54,84,91
46017,Female,51,97,82
46018,Female,38,96,44
46019,Female,27,85,46
46020,Female,43,120,65
46021,Male,28,72,90
46022,Male,39,42,37
46023,Male,34,57,73
46024,Female,31,80,40
46025,Male,52,83,65
46026,Male,40,59,59
46027,Male,39,42,48
46028,Male,56,60,86
46029,Female,27,52,88
46030,Male,24,40,8
46031,Male,36,78,65
46032,Female,50,105,7
46033,Female,36,123,16
46034,Male,33,90,55
46035,Male,35,130,49
46036,Female,26,109,10
46037,Female,28,111,72
46038,Male,24,77,92
46039,Female,60,99,2
46040,Male,44,93,29
46041,Female,43,110,93
46042,Male,34,96,59
46043,Male,31,51,7
46044,Female,30,54,67
46045,Female,23,111,87
46046,Male,52,59,89
46047,Female,48,40,40
46048,Male,27,121,87
46049,Female,22,108,93
46050,Male,30,108,83
46051,Male,29,41,13
46052,Female,42,72,12
46053,Female,41,69,23
46054,Male,51,45,41
46055,Male,59,79,21
46056,Female,36,110,84
46057,Male,27,111,10
46058,Male,36,69,47
46059,Male,38,112,37
46060,Male,27,61,23
46061,Male,22,63,48
46062,Male,56,102,26
46063,Male,42,93,68
46064,Male,45,92,5
46065,Male,44,110,60
46066,Male,43,120,15
46067,Female,40,94,100
46068,Male,42,66,60
46069,Female,23,108,54
46070,Female,60,116,93
46071,Female,27,102,14
46072,Female,57,43,50
46073,Male,30,87,67
46074,Female,26,69,67
46075,Female,39,82,48
46076,Male,41,93,53
46077,Male,29,124,33
46078,Male,34,44,26
46079,Female,31,65,56
46080,Female,49,106,65
46081,Female,51,123,100
46082,Female,46,63,35
46083,Female,49,80,30
46084,Female,48,113,29
46085,Male,29,57,83
46086,Female,39,90,69
46087,Male,38,89,82
46088,Male,33,45,45
46089,Male,57,84,45
46090,Male,28,72,46
46091,Male,29,64,33
46092,Female,29,117,38
46093,Female,39,47,16
46094,Male,40,40,60
46095,Male,44,74,88
46096,Female,36,120,83
46097,Male,50,84,88
46098,Female,49,40,59
46099,Male,28,53,8
46100,Female,24,74,20
46101,Female,33,45,91
46102,Female,22,110,22
46103,Female,30,115,36
46104,Male,42,90,42
46105,Female,22,83,15
46106,Male,50,57,6
46107,Female,31,112,58
46108,Female,59,70,42
46109,Male,33,100,98
46110,Male,22,58,46
46111,Male,58,49,26
46112,Male,52,80,82
46113,Female,33,122,30
46114,Male,24,120,80
46115,Female,58,77,43
46116,Female,29,88,94
46117,Female,59,87,75
46118,Male,54,97,83
46119,Male,23,84,69
46120,Male,27,57,37
46121,Female,46,114,99
46122,Female,24,114,2
46123,Female,26,69,82
46124,Male,51,69,96
46125,Male,56,42,94
46126,Male,58,89,62
46127,Male,31,80,4
46128,Female,53,63,31
46129,Female,58,57,65
46130,Female,41,78,46
46131,Female,24,76,12
46132,Male,35,60,50
46133,Female,45,126,84
46134,Male,28,92,45
46135,Female,57,60,78
46136,Female,37,112,52
46137,Male,36,68,75
46138,Male,47,112,85
46139,Male,31,68,38
46140,Female,30,56,84
46141,Female,29,88,44
46142,Female,27,56,67
46143,Female,52,71,78
46144,Female,22,77,58
46145,Female,32,44,88
46146,Male,56,69,93
46147,Male,51,89,74
46148,Male,54,124,79
46149,Male,28,88,38
46150,Male,52,64,84
46151,Female,31,121,10
46152,Male,33,94,9
46153,Female,52,63,11
46154,Male,37,121,15
46155,Female,44,93,2
46156,Female,35,115,71
46157,Male,44,111,86
46158,Female,54,127,16
46159,Male,60,82,48
46160,Male,45,106,78
46161,Male,33,117,80
46162,Female,48,95,30
46163,Female,30,127,73
46164,Female,43,110,76
46165,Male,57,63,62
46166,Female,29,98,62
46167,Male,56,40,5
46168,Male,54,92,35
46169,Female,41,86,2
46170,Female,33,47,100
46171,Female,28,67,38
46172,Female,55,116,92
46173,Male,37,46,94
46174,Female,28,48,59
46175,Male,57,130,33
46176,Female,32,52,38
46177,Male,57,85,78
46178,Male,39,70,1
46179,Female,54,42,85
46180,Male,40,122,54
46181,Male,55,126,64
46182,Female,57,127,42
46183,Female,48,83,38
46184,Male,60,44,18
46185,Female,42,58,19
46186,Male,50,45,60
46187,Female,39,45,36
46188,Female,38,98,50
46189,Female,42,54,63
46190,Female,45,76,66
46191,Female,29,101,32
46192,Male,41,121,23
46193,Male,23,73,87
46194,Male,38,98,19
46195,Female,34,75,77
46196,Female,23,103,12
46197,Male,44,50,49
46198,Female,41,111,100
46199,Male,38,124,11
46200,Female,34,99,31
46201,Female,25,120,4
46202,Female,40,60,4
46203,Male,60,69,7
46204,Male,57,47,97
46205,Male,26,71,6
46206,Male,54,88,81
46207,Female,34,88,12
46208,Male,29,40,73
46209,Female,46,76,44
46210,Male,25,96,3
46211,Male,41,83,56
46212,Male,60,102,47
46213,Female,57,68,74
46214,Female,51,84,25
46215,Female,36,76,6
46216,Female,30,119,96
46217,Female,33,113,34
46218,Female,42,86,39
46219,Male,38,77,63
46220,Female,33,55,6
46221,Female,38,92,41
46222,Female,45,101,55
46223,Male,25,94,98
46224,Male,22,123,7
46225,Female,52,88,4
46226,Male,34,117,85
46227,Male,25,45,57
46228,Male,40,99,12
46229,Female,41,85,42
46230,Male,56,69,51
46231,Female,22,100,32
46232,Male,32,78,43
46233,Male,22,123,60
46234,Male,50,59,46
46235,Male,33,76,34
46236,Female,37,46,78
46237,Male,55,100,26
46238,Male,28,129,63
46239,Female,24,125,55
46240,Female,38,94,23
46241,Male,53,118,35
46242,Male,41,86,20
46243,Female,56,117,44
46244,Female,43,84,51
46245,Male,32,58,31
46246,Male,48,46,21
46247,Male,52,67,7
46248,Male,59,67,47
46249,Female,36,119,65
46250,Male,22,120,100
46251,Female,23,41,43
46252,Male,52,115,27
46253,Female,32,48,93
46254,Male,31,80,21
46255,Female,36,43,76
46256,Male,49,52,65
46257,Male,24,49,97
46258,Female,46,55,66
46259,Female,31,104,37
46260,Male,27,105,96
46261,Male,32,86,16
46262,Male,45,98,32
46263,Male,27,117,24
46264,Male,54,49,61
46265,Male,48,71,13
46266,Female,50,129,87
46267,Female,59,98,15
46268,Male,40,117,7
46269,Female,53,66,62
46270,Male,41,67,21
46271,Male,38,40,31
46272,Female,54,105,86
46273,Female,42,106,12
46274,Male,53,107,60
46275,Female,22,93,89
46276,Male,25,80,53
46277,Female,40,90,52
46278,Male,32,92,42
46279,Male,53,78,58
46280,Female,43,128,33
46281,Female,35,111,52
46282,Male,33,62,29
46283,Female,30,124,78
46284,Male,58,86,12
46285,Female,22,93,60
46286,Female,35,63,34
46287,Female,39,96,89
46288,Female,47,122,30
46289,Male,56,87,10
46290,Female,58,108,67
46291,Female,43,120,51
46292,Female,41,50,44
46293,Female,53,73,16
46294,Male,39,43,58
46295,Male,40,76,50
46296,Female,49,103,12
46297,Female,23,81,81
46298,Male,48,60,17
46299,Female,60,64,1
46300,Female,57,48,66
46301,Male,28,115,32
46302,Female,50,98,73
46303,Female,42,124,72
46304,Male,38,122,56
46305,Female,52,124,2
46306,Male,38,130,59
46307,Male,42,64,69
46308,Female,42,94,16
46309,Male,23,67,45
46310,Female,40,78,17
46311,Female,50,82,74
46312,Male,60,69,17
46313,Female,27,78,75
46314,Female,33,113,78
46315,Male,43,78,6
46316,Male,28,46,63
46317,Male,54,104,11
46318,Male,49,63,59
46319,Female,58,66,55
46320,Female,52,121,16
46321,Female,58,100,47
46322,Female,52,99,15
46323,Female,37,72,95
46324,Male,42,119,35
46325,Female,52,122,63
46326,Male,35,97,61
46327,Female,59,71,94
46328,Female,37,115,82
46329,Male,47,108,12
46330,Female,23,73,60
46331,Female,30,62,95
46332,Male,26,66,30
46333,Female,55,50,26
46334,Female,23,72,73
46335,Female,43,104,53
46336,Male,42,61,45
46337,Female,24,47,80
46338,Female,54,57,11
46339,Female,34,116,79
46340,Male,49,95,41
46341,Male,26,52,78
46342,Female,58,125,76
46343,Female,25,95,91
46344,Male,38,73,47
46345,Male,46,83,95
46346,Female,54,94,38
46347,Male,52,97,14
46348,Male,42,48,95
46349,Female,37,110,69
46350,Male,59,90,31
46351,Male,53,86,88
46352,Male,32,65,77
46353,Male,30,67,21
46354,Female,40,90,19
46355,Female,59,68,67
46356,Female,39,48,61
46357,Female,36,70,92
46358,Male,42,103,19
46359,Female,22,54,99
46360,Male,55,70,65
46361,Female,29,96,77
46362,Female,38,118,55
46363,Male,59,90,84
46364,Female,23,65,60
46365,Female,60,54,40
46366,Female,26,53,4
46367,Female,34,95,55
46368,Female,51,51,60
46369,Male,37,129,60
46370,Male,51,127,33
46371,Male,38,43,67
46372,Female,59,45,51
46373,Female,49,122,14
46374,Male,56,52,52
46375,Female,36,47,40
46376,Male,37,41,34
46377,Female,50,71,59
46378,Female,59,92,28
46379,Male,56,51,84
46380,Female,58,53,91
46381,Female,23,109,60
46382,Female,40,119,97
46383,Female,30,72,81
46384,Female,59,70,67
46385,Male,34,62,79
46386,Male,44,97,86
46387,Female,33,95,85
46388,Female,29,70,61
46389,Female,37,94,20
46390,Male,58,109,17
46391,Male,42,50,71
46392,Female,25,93,23
46393,Male,49,67,55
46394,Male,44,43,44
46395,Female,38,92,66
46396,Female,57,115,45
46397,Female,27,109,91
46398,Male,37,78,92
46399,Male,29,98,86
46400,Female,27,91,33
46401,Female,48,128,71
46402,Female,29,63,3
46403,Female,48,57,53
46404,Male,60,80,81
46405,Male,36,112,20
46406,Female,52,66,83
46407,Male,46,78,77
46408,Male,53,125,26
46409,Male,29,42,11
46410,Male,58,98,20
46411,Male,48,77,31
46412,Female,53,49,56
46413,Female,22,73,35
46414,Male,58,101,69
46415,Female,51,61,88
46416,Male,35,66,10
46417,Male,25,40,92
46418,Male,46,76,60
46419,Male,50,40,46
46420,Male,33,110,42
46421,Female,59,130,2
46422,Female,43,77,52
46423,Male,42,107,82
46424,Male,59,42,14
46425,Female,59,48,3
46426,Female,51,112,37
46427,Male,24,74,38
46428,Male,51,114,9
46429,Male,54,83,51
46430,Female,31,76,52
46431,Female,45,98,38
46432,Female,26,94,23
46433,Female,44,115,84
46434,Male,32,78,87
46435,Female,60,80,94
46436,Male,39,84,77
46437,Female,54,93,35
46438,Male,44,45,79
46439,Male,58,49,98
46440,Female,26,103,31
46441,Male,29,121,41
46442,Male,54,58,49
46443,Female,59,85,11
46444,Female,40,104,73
46445,Female,60,45,14
46446,Female,35,58,81
46447,Male,23,119,28
46448,Male,27,115,25
46449,Female,56,109,22
46450,Male,54,84,36
46451,Male,37,40,67
46452,Female,23,45,16
46453,Female,49,87,33
46454,Female,43,97,46
46455,Male,37,126,72
46456,Female,37,73,42
46457,Male,44,122,47
46458,Female,30,97,67
46459,Male,38,50,28
46460,Female,54,83,94
46461,Male,29,90,74
46462,Male,22,80,21
46463,Male,42,101,71
46464,Male,50,81,100
46465,Female,58,57,65
46466,Female,51,40,9
46467,Male,51,119,53
46468,Female,46,90,51
46469,Female,30,58,16
46470,Female,55,98,58
46471,Female,35,92,66
46472,Female,24,80,89
46473,Male,38,66,7
46474,Male,25,129,45
46475,Male,25,109,22
46476,Male,49,118,75
46477,Female,41,128,38
46478,Male,39,71,22
46479,Female,58,96,82
46480,Female,37,124,50
46481,Male,55,54,99
46482,Male,39,118,20
46483,Female,25,55,12
46484,Female,32,119,51
46485,Female,44,107,41
46486,Female,27,56,21
46487,Female,42,103,98
46488,Female,27,98,61
46489,Male,25,44,88
46490,Male,22,100,71
46491,Male,36,122,96
46492,Female,59,121,32
46493,Female,22,82,51
46494,Female,47,56,88
46495,Male,53,106,47
46496,Female,41,83,14
46497,Female,27,61,67
46498,Male,55,111,11
46499,Female,57,130,53
46500,Female,29,124,25
46501,Male,39,83,9
46502,Female,60,88,69
46503,Female,39,68,45
46504,Male,31,59,78
46505,Female,58,45,58
46506,Male,43,115,61
46507,Male,29,71,41
46508,Female,52,112,6
46509,Female,46,130,95
46510,Male,57,98,38
46511,Female,32,79,30
46512,Female,40,95,74
46513,Male,59,47,79
46514,Female,50,66,38
46515,Male,50,76,85
46516,Female,52,89,46
46517,Male,44,110,51
46518,Male,53,53,54
46519,Female,48,48,80
46520,Male,32,79,79
46521,Male,54,112,11
46522,Male,23,93,46
46523,Female,43,115,96
46524,Male,45,82,12
46525,Male,56,72,1
46526,Male,26,74,75
46527,Female,29,92,78
46528,Male,54,106,78
46529,Male,50,122,16
46530,Female,46,93,23
46531,Male,51,81,41
46532,Male,22,55,33
46533,Male,38,127,49
46534,Male,37,58,67
46535,Male,38,108,72
46536,Male,52,89,28
46537,Female,58,46,43
46538,Female,49,62,22
46539,Female,31,110,97
46540,Male,23,103,24
46541,Female,24,49,22
46542,Male,35,44,99
46543,Female,38,102,35
46544,Male,25,94,78
46545,Female,28,95,54
46546,Male,32,95,52
46547,Female,54,40,39
46548,Female,51,89,18
46549,Female,41,78,48
46550,Male,36,129,37
46551,Male,57,128,62
46552,Male,40,78,92
46553,Female,39,69,85
46554,Female,50,89,34
46555,Female,57,97,41
46556,Female,56,109,37
46557,Female,32,114,14
46558,Male,32,123,72
46559,Female,59,54,36
46560,Female,54,121,25
46561,Female,48,41,97
46562,Female,42,50,56
46563,Female,45,64,72
46564,Male,55,63,70
46565,Female,38,66,47
46566,Female,40,41,37
46567,Male,47,76,93
46568,Female,44,129,55
46569,Male,29,113,67
46570,Female,25,73,93
46571,Female,27,91,95
46572,Male,49,52,47
46573,Male,47,72,48
46574,Male,26,52,76
46575,Female,37,111,94
46576,Male,49,101,100
46577,Female,58,67,55
46578,Female,32,106,90
46579,Female,48,85,79
46580,Female,46,59,60
46581,Male,59,111,90
46582,Male,27,125,72
46583,Male,55,88,38
46584,Male,59,85,25
46585,Male,47,64,17
46586,Male,44,90,11
46587,Female,53,55,33
46588,Male,39,121,92
46589,Female,25,87,10
46590,Male,29,112,11
46591,Female,41,68,43
46592,Female,42,58,9
46593,Male,58,78,58
46594,Female,60,64,29
46595,Female,54,88,9
46596,Female,54,110,38
46597,Male,40,114,81
46598,Male,46,63,2
46599,Female,55,118,51
46600,Female,32,90,43
46601,Male,26,56,63
46602,Female,56,80,91
46603,Female,31,130,15
46604,Female,35,112,11
46605,Male,56,73,61
46606,Female,34,114,43
46607,Female,30,91,99
46608,Male,54,98,19
46609,Male,45,65,70
46610,Female,33,87,39
46611,Female,25,93,83
46612,Female,32,96,60
46613,Male,47,90,66
46614,Female,24,106,39
46615,Female,55,114,24
46616,Male,45,99,62
46617,Male,28,54,3
46618,Male,40,80,87
46619,Female,51,113,50
46620,Male,25,46,55
46621,Female,49,118,94
46622,Male,55,120,10
46623,Female,25,82,96
46624,Female,49,40,48
46625,Female,59,85,44
46626,Female,40,100,27
46627,Male,59,65,4
46628,Female,60,88,70
46629,Male,58,116,83
